topFinGrpNo,dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,rsrv_type,rsrv_type_nm,save_trm,intr_rate,intr_rate2
020000,202410,0010001,WR0001F,S,단리,S,정액적립식,12,2.8,4.2
020000,202410,0010001,WR0001F,S,단리,S,정액적립식,24,2.8,4.2
020000,202410,0010001,WR0001F,S,단리,S,정액적립식,36,2.8,4.2
020000,202410,0010001,WR0001F,S,단리,F,자유적립식,12,2.6,4.0
020000,202410,0010001,WR0001F,S,단리,F,자유적립식,24,2.6,4.0
020000,202410,0010001,WR0001F,S,단리,F,자유적립식,36,2.6,4.0
020000,202410,0010001,WR0001L,S,단리,S,정액적립식,12,3.7,3.9
020000,202410,0010001,WR0001L,S,단리,F,자유적립식,12,3.7,3.9
020000,202410,0010002,00266451,S,단리,F,자유적립식,36,3.25,3.25
020000,202410,0010002,00266451,S,단리,F,자유적립식,24,3.2,3.2
020000,202410,0010002,00266451,S,단리,F,자유적립식,12,3.15,3.15
020000,202410,0010002,00266451,S,단리,F,자유적립식,6,2.9,2.9
020000,202410,0010002,00266451,S,단리,S,정액적립식,36,3.4,3.4
020000,202410,0010002,00266451,S,단리,S,정액적립식,24,3.35,3.35
020000,202410,0010002,00266451,S,단리,S,정액적립식,12,3.3,3.3
020000,202410,0010002,00266451,S,단리,S,정액적립식,6,3.0,3.0
020000,202410,0010016,10521001000846001,S,단리,S,정액적립식,12,3.31,3.86
020000,202410,0010016,10521001000846001,S,단리,S,정액적립식,24,3.18,3.73
020000,202410,0010016,10521001000846001,S,단리,S,정액적립식,36,3.2,3.75
020000,202410,0010016,10527001000925000,S,단리,F,자유적립식,12,3.51,4.06
020000,202410,0010016,10527001001272000,S,단리,F,자유적립식,12,3.65,4.45
020000,202410,0010016,10527001001272000,S,단리,F,자유적립식,6,2.95,3.75
020000,202410,0010016,10527001001278000,S,단리,F,자유적립식,6,2.65,3.1
020000,202410,0010016,10527001001278000,S,단리,F,자유적립식,12,3.3,3.75
020000,202410,0010016,10527001001278000,S,단리,F,자유적립식,24,3.2,3.65
020000,202410,0010016,10527001001278000,S,단리,F,자유적립식,36,3.25,3.7
020000,202410,0010017,01020400490001,S,단리,F,자유적립식,6,2.6,3.15
020000,202410,0010017,01020400490001,S,단리,F,자유적립식,12,2.7,3.6
020000,202410,0010017,01020400490002,S,단리,S,정액적립식,6,2.7,3.25
020000,202410,0010017,01020400490002,S,단리,S,정액적립식,12,2.8,3.7
020000,202410,0010017,01020400510001,S,단리,F,자유적립식,36,2.5,2.9
020000,202410,0010017,01020400510001,S,단리,F,자유적립식,24,2.5,2.9
020000,202410,0010017,01020400510001,S,단리,F,자유적립식,12,3.0,3.4
020000,202410,0010017,01020400510001,S,단리,F,자유적립식,6,2.9,3.3
020000,202410,0010017,01020400530001,S,단리,F,자유적립식,6,2.9,3.1
020000,202410,0010017,01020400530001,S,단리,F,자유적립식,12,3.0,3.2
020000,202410,0010017,01020400530001,S,단리,F,자유적립식,24,2.5,2.7
020000,202410,0010017,01020400530001,S,단리,F,자유적립식,36,2.5,2.7
020000,202410,0010017,1020400640001,S,단리,F,자유적립식,12,2.0,8.0
020000,202410,0010017,1020400640001,S,단리,F,자유적립식,24,2.0,8.0
020000,202410,0010019,TD11330029000,S,단리,F,자유적립식,36,3.0,4.2
020000,202410,0010019,TD11330029000,S,단리,F,자유적립식,24,2.9,4.1
020000,202410,0010019,TD11330029000,S,단리,F,자유적립식,12,2.8,4.0
020000,202410,0010019,TD11330029000,S,단리,F,자유적립식,6,2.7,3.9
020000,202410,0010019,TD11330029000,S,단리,S,정액적립식,36,3.2,4.4
020000,202410,0010019,TD11330029000,S,단리,S,정액적립식,24,3.1,4.3
020000,202410,0010019,TD11330029000,S,단리,S,정액적립식,12,3.0,4.2
020000,202410,0010019,TD11330029000,S,단리,S,정액적립식,6,2.9,4.1
020000,202410,0010019,TD11330030000,S,단리,S,정액적립식,12,2.8,4.7
020000,202410,0010019,TD11330030000,S,단리,F,자유적립식,12,2.6,4.5
020000,202410,0010019,TD11330031000,S,단리,S,정액적립식,12,3.3,3.8
020000,202410,0010019,TD11330031000,S,단리,F,자유적립식,12,3.0,3.5
020000,202410,0010020,220002101,S,단리,F,자유적립식,6,2.95,5.05
020000,202410,0010020,220002101,S,단리,F,자유적립식,12,3.25,5.35
020000,202410,0010020,220002501,S,단리,F,자유적립식,24,3.8,5.8
020000,202410,0010020,220002501,S,단리,F,자유적립식,12,3.6,5.6
020000,202410,0010020,220002701,S,단리,F,자유적립식,6,2.1,4.8
020000,202410,0010020,220002701,S,단리,F,자유적립식,12,2.3,5.0
020000,202410,0010022,10-01-30-031-0018-0000,S,단리,F,자유적립식,12,3.35,3.45
020000,202410,0010022,10-01-30-031-0018-0000,S,단리,F,자유적립식,24,3.45,3.55
020000,202410,0010022,10-01-30-031-0018-0000,S,단리,F,자유적립식,36,3.45,3.55
020000,202410,0010022,10-01-30-031-0036,S,단리,S,정액적립식,12,3.45,3.55
020000,202410,0010022,10-01-30-031-0036,S,단리,S,정액적립식,24,3.55,3.65
020000,202410,0010022,10-01-30-031-0036,S,단리,S,정액적립식,36,3.55,3.65
020000,202410,0010022,10-01-30-031-0049-0000,S,단리,S,정액적립식,6,2.0,6.0
020000,202410,0010024,21000111,S,단리,S,정액적립식,36,3.35,4.35
020000,202410,0010024,21000111,S,단리,S,정액적립식,24,3.25,4.25
020000,202410,0010024,21000111,S,단리,S,정액적립식,12,3.15,4.15
020000,202410,0010024,21001116,S,단리,F,자유적립식,6,3.35,4.05
020000,202410,0010024,21001116,S,단리,F,자유적립식,12,3.45,4.15
020000,202410,0010024,21001116,S,단리,F,자유적립식,24,3.55,4.25
020000,202410,0010024,21001199,S,단리,F,자유적립식,1,2.2,4.7
020000,202410,0010024,21001199,S,단리,F,자유적립식,6,2.25,4.75
020000,202410,0010024,21001199,S,단리,F,자유적립식,12,2.55,5.05
020000,202410,0010024,21001199,S,단리,F,자유적립식,24,2.55,5.05
020000,202410,0010024,21001199,S,단리,F,자유적립식,36,2.55,5.05
020000,202410,0010024,21001236,S,단리,S,정액적립식,36,3.4,5.0
020000,202410,0010024,21001236,S,단리,S,정액적립식,24,3.35,4.95
020000,202410,0010024,21001236,S,단리,S,정액적립식,12,3.3,4.9
020000,202410,0010024,21001259,S,단리,F,자유적립식,1,3.45,5.2
020000,202410,0010024,21001259,S,단리,F,자유적립식,3,3.45,5.2
020000,202410,0010024,21001259,S,단리,F,자유적립식,6,3.45,5.2
020000,202410,0010024,21001268,S,단리,F,자유적립식,1,2.2,7.7
020000,202410,0010026,01211210113,S,단리,F,자유적립식,1,2.9,4.4
020000,202410,0010026,01211210113,S,단리,F,자유적립식,3,2.9,4.4
020000,202410,0010026,01211210113,S,단리,F,자유적립식,6,3.1,4.6
020000,202410,0010026,01211210113,S,단리,F,자유적립식,12,3.3,4.8
020000,202410,0010026,01211210121,S,단리,F,자유적립식,12,3.0,7.0
020000,202410,0010026,01211210122,S,단리,F,자유적립식,12,3.5,5.7
020000,202410,0010030,03101,S,단리,S,정액적립식,6,2.53,2.53
020000,202410,0010030,03101,S,단리,S,정액적립식,12,2.45,2.45
020000,202410,0010030,03101,S,단리,S,정액적립식,24,2.31,2.31
020000,202410,0010030,03101,S,단리,S,정액적립식,36,2.33,2.33
020000,202410,0010030,03700,S,단리,F,자유적립식,36,2.78,2.78
020000,202410,0010030,03700,S,단리,F,자유적립식,24,2.76,2.76
020000,202410,0010030,03700,S,단리,F,자유적립식,12,3.05,3.05
020000,202410,0010030,03700,S,단리,F,자유적립식,6,2.93,2.93
020000,202410,0010030,03700,S,단리,F,자유적립식,3,2.68,2.68
020000,202410,0010030,03700,S,단리,F,자유적립식,1,2.68,2.68
020000,202410,0010927,010200100051,S,단리,S,정액적립식,12,2.5,3.4
020000,202410,0010927,010200100051,S,단리,S,정액적립식,24,2.7,3.7
020000,202410,0010927,010200100051,S,단리,S,정액적립식,36,2.8,4.0
020000,202410,0010927,010200100084,S,단리,F,자유적립식,12,2.55,3.35
020000,202410,0010927,010200100084,S,단리,F,자유적립식,24,2.75,3.65
020000,202410,0010927,010200100084,S,단리,F,자유적립식,36,3.05,4.05
020000,202410,0010927,010200100092,S,단리,F,자유적립식,12,3.0,4.5
020000,202410,0010927,010200100092,S,단리,F,자유적립식,24,3.3,4.8
020000,202410,0010927,010200100092,S,단리,F,자유적립식,36,3.5,5.0
020000,202410,0010927,010200100104,S,단리,F,자유적립식,6,2.0,6.0
020000,202410,0010927,010200100104,S,단리,F,자유적립식,3,2.0,6.0
020000,202410,0010927,010200100104,S,단리,F,자유적립식,1,2.0,6.0
020000,202410,0010927,010200100109,S,단리,F,자유적립식,12,2.5,8.0
020000,202410,0011625,230-0119-85,S,단리,F,자유적립식,12,2.9,4.2
020000,202410,0011625,230-0119-85,S,단리,F,자유적립식,24,2.95,4.25
020000,202410,0011625,230-0119-85,S,단리,F,자유적립식,36,3.0,4.3
020000,202410,0013175,10-047-1360-0002,S,단리,F,자유적립식,1,2.45,4.15
020000,202410,0013175,10-047-1360-0002,S,단리,F,자유적립식,3,2.55,4.25
020000,202410,0013175,10-047-1360-0002,S,단리,F,자유적립식,6,2.75,4.45
020000,202410,0013175,10-047-1365-0001,M,복리,F,자유적립식,24,2.9,6.4
020000,202410,0013175,10-047-1365-0001,M,복리,F,자유적립식,12,2.85,6.35
020000,202410,0013175,10-047-1365-0001,M,복리,F,자유적립식,6,2.75,6.25
020000,202410,0013175,10-047-1381-0001,S,단리,F,자유적립식,12,2.85,3.85
020000,202410,0013175,10-047-1381-0001,S,단리,F,자유적립식,24,2.9,3.9
020000,202410,0013175,10-047-1381-0001,S,단리,F,자유적립식,36,3.0,4.0
020000,202410,0013175,10-047-1387-0001,S,단리,F,자유적립식,12,3.15,4.15
020000,202410,0013175,10-047-1387-0001,S,단리,F,자유적립식,24,3.2,4.2
020000,202410,0013175,10-047-1387-0001,S,단리,F,자유적립식,36,3.3,4.3
020000,202410,0013175,10-059-1264-0001,M,복리,F,자유적립식,12,3.19,3.99
020000,202410,0013175,10-059-1264-0001,M,복리,F,자유적립식,24,3.07,3.87
020000,202410,0013175,10-059-1264-0001,M,복리,F,자유적립식,36,3.12,3.92
020000,202410,0013909,52,M,복리,F,자유적립식,36,3.5,4.5
020000,202410,0013909,52,M,복리,F,자유적립식,24,3.4,4.4
020000,202410,0013909,52,M,복리,F,자유적립식,12,3.3,4.3
020000,202410,0013909,53,S,단리,S,정액적립식,6,2.5,3.0
020000,202410,0013909,53,S,단리,S,정액적립식,12,2.6,3.1
020000,202410,0013909,53,S,단리,S,정액적립식,24,2.7,3.2
020000,202410,0013909,53,S,단리,S,정액적립식,36,2.8,3.3
020000,202410,0013909,53,S,단리,F,자유적립식,6,2.2,2.7
020000,202410,0013909,53,S,단리,F,자유적립식,12,2.3,2.8
020000,202410,0013909,53,S,단리,F,자유적립식,24,2.4,2.9
020000,202410,0013909,53,S,단리,F,자유적립식,36,2.5,3.0
020000,202410,0014674,01012000200000000003,S,단리,F,자유적립식,36,3.9,3.9
020000,202410,0014674,01012000200000000003,S,단리,F,자유적립식,24,3.85,3.85
020000,202410,0014674,01012000200000000003,S,단리,F,자유적립식,12,3.8,3.8
020000,202410,0014674,01012000200000000003,S,단리,F,자유적립식,6,3.5,3.5
020000,202410,0014674,01012000200000000003,S,단리,F,자유적립식,3,3.4,3.4
020000,202410,0014674,01012000200000000003,S,단리,F,자유적립식,1,3.2,3.2
020000,202410,0014674,01012000200000000004,S,단리,F,자유적립식,1,1.5,7.5
020000,202410,0014674,01012000210000000000,S,단리,F,자유적립식,6,3.4,4.0
020000,202410,0014674,01012000210000000000,S,단리,F,자유적립식,12,3.7,4.3
020000,202410,0014674,01012000210000000000,S,단리,F,자유적립식,24,3.75,4.35
020000,202410,0014674,01012000210000000000,S,단리,F,자유적립식,36,3.8,4.4
020000,202410,0014807,10140114300011,S,단리,S,정액적립식,36,3.3,3.8
020000,202410,0014807,10140114300011,S,단리,S,정액적립식,24,3.0,3.5
020000,202410,0014807,10140114300011,S,단리,S,정액적립식,12,3.5,4.0
020000,202410,0014807,10141109800021,M,복리,F,자유적립식,12,2.2,2.9
020000,202410,0014807,10141109800021,M,복리,F,자유적립식,24,1.8,2.5
020000,202410,0014807,10141109800021,M,복리,F,자유적립식,36,1.9,2.6
020000,202410,0014807,10141114300011,S,단리,F,자유적립식,12,3.15,3.65
020000,202410,0014807,10141114300011,S,단리,F,자유적립식,24,2.35,2.85
020000,202410,0014807,10141114300011,S,단리,F,자유적립식,36,2.35,2.85
020000,202410,0015130,10-01-30-355-0002,S,단리,F,자유적립식,36,3.5,3.7
020000,202410,0015130,10-01-30-355-0002,S,단리,F,자유적립식,24,3.5,3.7
020000,202410,0015130,10-01-30-355-0002,S,단리,F,자유적립식,12,3.5,3.7
020000,202410,0015130,10-01-30-355-0002,S,단리,F,자유적립식,6,3.3,3.5
020000,202410,0015130,10-01-30-355-0005,S,단리,F,자유적립식,6,2.5,5.5
020000,202410,0015130,10-01-30-355-0006,S,단리,F,자유적립식,1,1.5,7.0
020000,202410,0017801,1001303001001,S,단리,F,자유적립식,6,2.0,4.0
020000,202410,0017801,1001303001003,S,단리,F,자유적립식,6,2.0,4.5
020000,202410,0017801,1001303001004,S,단리,F,자유적립식,3,1.5,2.0
020000,202410,0017801,1001303001004,S,단리,F,자유적립식,6,2.0,2.5
020000,202410,0017801,1001303001004,S,단리,F,자유적립식,12,3.0,3.5
020000,202410,0017801,1001303001004,S,단리,F,자유적립식,24,3.0,3.5
020000,202410,0017801,1001303001004,S,단리,F,자유적립식,36,3.0,3.5
020000,202410,0017801,1001303001005,S,단리,F,자유적립식,12,3.0,5.5
030300,202410,0010345,HK00002,S,단리,S,정액적립식,3,1.4,1.4
030300,202410,0010345,HK00002,S,단리,S,정액적립식,6,1.6,1.6
030300,202410,0010345,HK00002,S,단리,S,정액적립식,12,2.2,2.2
030300,202410,0010345,HK00002,S,단리,S,정액적립식,24,2.2,2.2
030300,202410,0010345,HK00002,S,단리,S,정액적립식,36,2.3,2.3
030300,202410,0010345,HK00002,M,복리,S,정액적립식,3,1.4,1.4
030300,202410,0010345,HK00002,M,복리,S,정액적립식,6,1.6,1.6
030300,202410,0010345,HK00002,M,복리,S,정액적립식,12,2.2,2.2
030300,202410,0010345,HK00002,M,복리,S,정액적립식,24,2.2,2.2
030300,202410,0010345,HK00002,M,복리,S,정액적립식,36,2.3,2.3
030300,202410,0010345,HK00003,M,복리,S,정액적립식,36,2.8,3.2
030300,202410,0010345,HK00003,M,복리,S,정액적립식,24,2.7,3.1
030300,202410,0010345,HK00003,M,복리,S,정액적립식,12,2.6,3.0
030300,202410,0010345,HK00003,S,단리,S,정액적립식,36,2.8,3.2
030300,202410,0010345,HK00003,S,단리,S,정액적립식,24,2.7,3.1
030300,202410,0010345,HK00003,S,단리,S,정액적립식,12,2.6,3.0
030300,202410,0010345,HK00101,S,단리,F,자유적립식,12,2.5,5.0
030300,202410,0010345,HK00101,M,복리,F,자유적립식,12,2.5,5.0
030300,202410,0010346,31000,S,단리,S,정액적립식,36,3.8,3.8
030300,202410,0010346,31000,S,단리,S,정액적립식,24,3.7,3.7
030300,202410,0010346,31000,S,단리,S,정액적립식,12,3.6,3.6
030300,202410,0010346,31000,S,단리,S,정액적립식,6,2.2,2.2
030300,202410,0010346,31003,S,단리,F,자유적립식,12,3.2,3.2
030300,202410,0010346,31003,S,단리,F,자유적립식,24,3.2,3.2
030300,202410,0010346,31003,S,단리,F,자유적립식,36,3.2,3.2
030300,202410,0010349,0803,M,복리,F,자유적립식,12,3.6,4.0
030300,202410,0010349,310000,M,복리,S,정액적립식,36,4.1,4.1
030300,202410,0010349,310000,M,복리,S,정액적립식,24,4.1,4.1
030300,202410,0010349,310000,M,복리,S,정액적립식,12,4.0,4.0
030300,202410,0010349,310000,M,복리,S,정액적립식,6,2.8,2.8
030300,202410,0010349,310000,S,단리,S,정액적립식,36,4.1,4.1
030300,202410,0010349,310000,S,단리,S,정액적립식,24,4.1,4.1
030300,202410,0010349,310000,S,단리,S,정액적립식,12,4.0,4.0
030300,202410,0010349,310000,S,단리,S,정액적립식,6,2.8,2.8
030300,202410,0010349,310007,S,단리,S,정액적립식,6,2.9,2.9
030300,202410,0010349,310007,S,단리,S,정액적립식,12,4.1,4.1
030300,202410,0010349,310007,S,단리,S,정액적립식,24,4.2,4.2
030300,202410,0010349,310007,S,단리,S,정액적립식,36,4.2,4.2
030300,202410,0010349,310007,M,복리,S,정액적립식,6,2.9,2.9
030300,202410,0010349,310007,M,복리,S,정액적립식,12,4.1,4.1
030300,202410,0010349,310007,M,복리,S,정액적립식,24,4.2,4.2
030300,202410,0010349,310007,M,복리,S,정액적립식,36,4.2,4.2
030300,202410,0010349,310806,M,복리,S,정액적립식,36,4.3,4.3
030300,202410,0010349,310806,M,복리,S,정액적립식,24,4.3,4.3
030300,202410,0010349,310806,M,복리,S,정액적립식,12,4.2,4.2
030300,202410,0010349,310806,M,복리,S,정액적립식,6,3.0,3.0
030300,202410,0010349,310806,S,단리,S,정액적립식,36,4.3,4.3
030300,202410,0010349,310806,S,단리,S,정액적립식,24,4.3,4.3
030300,202410,0010349,310806,S,단리,S,정액적립식,12,4.2,4.2
030300,202410,0010349,310806,S,단리,S,정액적립식,6,3.0,3.0
030300,202410,0010349,310807,S,단리,S,정액적립식,12,4.0,6.5
030300,202410,0010349,310807,M,복리,S,정액적립식,12,4.0,6.5
030300,202410,0010350,310010,M,복리,S,정액적립식,36,3.8,3.8
030300,202410,0010350,310010,M,복리,S,정액적립식,24,3.8,3.8
030300,202410,0010350,310010,M,복리,S,정액적립식,12,3.7,3.7
030300,202410,0010350,310010,M,복리,S,정액적립식,6,3.3,3.3
030300,202410,0010350,310010,S,단리,S,정액적립식,36,3.8,3.8
030300,202410,0010350,310010,S,단리,S,정액적립식,24,3.8,3.8
030300,202410,0010350,310010,S,단리,S,정액적립식,12,3.7,3.7
030300,202410,0010350,310010,S,단리,S,정액적립식,6,3.3,3.3
030300,202410,0010350,310011,S,단리,S,정액적립식,6,3.4,3.4
030300,202410,0010350,310011,S,단리,S,정액적립식,12,3.8,3.8
030300,202410,0010350,310011,S,단리,S,정액적립식,24,3.9,3.9
030300,202410,0010350,310011,S,단리,S,정액적립식,36,3.9,3.9
030300,202410,0010350,310011,M,복리,S,정액적립식,6,3.4,3.4
030300,202410,0010350,310011,M,복리,S,정액적립식,12,3.8,3.8
030300,202410,0010350,310011,M,복리,S,정액적립식,24,3.9,3.9
030300,202410,0010350,310011,M,복리,S,정액적립식,36,3.9,3.9
030300,202410,0010350,310013,M,복리,S,정액적립식,36,3.9,3.9
030300,202410,0010350,310013,M,복리,S,정액적립식,24,3.9,3.9
030300,202410,0010350,310013,M,복리,S,정액적립식,12,3.8,3.8
030300,202410,0010350,310013,M,복리,S,정액적립식,6,3.4,3.4
030300,202410,0010350,310013,S,단리,S,정액적립식,36,3.9,3.9
030300,202410,0010350,310013,S,단리,S,정액적립식,24,3.9,3.9
030300,202410,0010350,310013,S,단리,S,정액적립식,12,3.8,3.8
030300,202410,0010350,310013,S,단리,S,정액적립식,6,3.4,3.4
030300,202410,0010354,MK310001,S,단리,S,정액적립식,6,3.0,3.0
030300,202410,0010354,MK310001,S,단리,S,정액적립식,12,3.6,3.6
030300,202410,0010354,MK310001,S,단리,S,정액적립식,24,3.6,3.6
030300,202410,0010354,MK310001,S,단리,S,정액적립식,36,3.4,3.4
030300,202410,0010354,MK310004,S,단리,S,정액적립식,36,3.5,3.5
030300,202410,0010354,MK310004,S,단리,S,정액적립식,24,3.7,3.7
030300,202410,0010354,MK310004,S,단리,S,정액적립식,12,3.7,3.7
030300,202410,0010354,MK310004,S,단리,S,정액적립식,6,3.0,3.0
030300,202410,0010354,MK310017,S,단리,S,정액적립식,6,3.0,3.0
030300,202410,0010354,MK310017,S,단리,S,정액적립식,12,3.7,3.7
030300,202410,0010354,MK310017,S,단리,S,정액적립식,24,3.7,3.7
030300,202410,0010354,MK310017,S,단리,S,정액적립식,36,3.5,3.5
030300,202410,0010354,MK310022,S,단리,S,정액적립식,6,3.0,3.0
030300,202410,0010354,MK310022,S,단리,S,정액적립식,12,3.7,3.7
030300,202410,0010354,MK310022,S,단리,S,정액적립식,24,3.7,3.7
030300,202410,0010354,MK310022,S,단리,S,정액적립식,36,3.5,3.5
030300,202410,0010356,2001,S,단리,S,정액적립식,6,3.3,3.3
030300,202410,0010356,2001,S,단리,S,정액적립식,12,3.7,3.7
030300,202410,0010356,2001,S,단리,S,정액적립식,24,3.3,3.3
030300,202410,0010356,2002,S,단리,F,자유적립식,24,3.1,3.1
030300,202410,0010356,2002,S,단리,F,자유적립식,12,3.5,3.5
030300,202410,0010358,310002,S,단리,S,정액적립식,12,3.5,3.5
030300,202410,0010358,310002,S,단리,S,정액적립식,24,3.6,3.6
030300,202410,0010358,310002,S,단리,S,정액적립식,36,3.7,3.7
030300,202410,0010358,310002,M,복리,S,정액적립식,12,3.5,3.5
030300,202410,0010358,310002,M,복리,S,정액적립식,24,3.6,3.6
030300,202410,0010358,310002,M,복리,S,정액적립식,36,3.7,3.7
030300,202410,0010358,310003,S,단리,S,정액적립식,12,3.7,3.7
030300,202410,0010358,310003,S,단리,S,정액적립식,24,3.8,3.8
030300,202410,0010358,310003,S,단리,S,정액적립식,36,3.9,3.9
030300,202410,0010358,310003,M,복리,S,정액적립식,12,3.7,3.7
030300,202410,0010358,310003,M,복리,S,정액적립식,24,3.8,3.8
030300,202410,0010358,310003,M,복리,S,정액적립식,36,3.9,3.9
030300,202410,0010358,310004,M,복리,S,정액적립식,36,3.9,3.9
030300,202410,0010358,310004,M,복리,S,정액적립식,24,3.8,3.8
030300,202410,0010358,310004,M,복리,S,정액적립식,12,3.7,3.7
030300,202410,0010358,310004,S,단리,S,정액적립식,36,3.9,3.9
030300,202410,0010358,310004,S,단리,S,정액적립식,24,3.8,3.8
030300,202410,0010358,310004,S,단리,S,정액적립식,12,3.7,3.7
030300,202410,0010359,310005,S,단리,S,정액적립식,6,2.1,2.1
030300,202410,0010359,310005,S,단리,S,정액적립식,12,4.2,4.2
030300,202410,0010359,310005,S,단리,S,정액적립식,24,3.9,3.9
030300,202410,0010359,310005,S,단리,S,정액적립식,36,3.7,3.7
030300,202410,0010359,310006,S,단리,S,정액적립식,6,2.2,2.2
030300,202410,0010359,310006,S,단리,S,정액적립식,12,4.3,4.3
030300,202410,0010359,310006,S,단리,S,정액적립식,24,4.0,4.0
030300,202410,0010359,310006,S,단리,S,정액적립식,36,3.8,3.8
030300,202410,0010359,310007,S,단리,S,정액적립식,36,3.8,3.8
030300,202410,0010359,310007,S,단리,S,정액적립식,24,4.0,4.0
030300,202410,0010359,310007,S,단리,S,정액적립식,12,4.3,4.3
030300,202410,0010359,310007,S,단리,S,정액적립식,6,2.2,2.2
030300,202410,0010363,310027,S,단리,S,정액적립식,6,2.1,2.1
030300,202410,0010363,310027,S,단리,S,정액적립식,12,3.1,3.1
030300,202410,0010363,310027,S,단리,S,정액적립식,24,3.2,3.2
030300,202410,0010363,310027,S,단리,S,정액적립식,36,3.3,3.3
030300,202410,0010363,310028,S,단리,S,정액적립식,6,2.1,2.1
030300,202410,0010363,310028,S,단리,S,정액적립식,12,3.2,3.2
030300,202410,0010363,310028,S,단리,S,정액적립식,24,3.3,3.3
030300,202410,0010363,310028,S,단리,S,정액적립식,36,3.4,3.4
030300,202410,0010366,024310001,S,단리,S,정액적립식,6,2.4,2.4
030300,202410,0010366,024310001,S,단리,S,정액적립식,12,2.6,2.6
030300,202410,0010366,024310001,S,단리,S,정액적립식,24,2.8,2.8
030300,202410,0010366,024310001,S,단리,S,정액적립식,36,2.8,2.8
030300,202410,0010366,024311001,S,단리,S,정액적립식,36,2.8,2.8
030300,202410,0010366,024311001,S,단리,S,정액적립식,24,2.8,2.8
030300,202410,0010366,024311001,S,단리,S,정액적립식,12,2.6,2.6
030300,202410,0010366,024311001,S,단리,S,정액적립식,6,2.4,2.4
030300,202410,0010366,024312001,S,단리,S,정액적립식,6,2.4,2.4
030300,202410,0010366,024312001,S,단리,S,정액적립식,12,2.6,2.6
030300,202410,0010366,024312001,S,단리,S,정액적립식,24,2.8,2.8
030300,202410,0010366,024312001,S,단리,S,정액적립식,36,2.8,2.8
030300,202410,0010370,310000,S,단리,S,정액적립식,6,2.7,2.7
030300,202410,0010370,310000,S,단리,S,정액적립식,12,3.6,3.6
030300,202410,0010370,310000,S,단리,S,정액적립식,24,2.7,2.7
030300,202410,0010370,310000,S,단리,S,정액적립식,36,2.4,2.4
030300,202410,0010370,380008,M,복리,F,자유적립식,3,2.35,2.45
030300,202410,0010370,380008,M,복리,F,자유적립식,6,3.05,3.15
030300,202410,0010370,380008,M,복리,F,자유적립식,12,3.45,3.55
030300,202410,0010370,380008,M,복리,F,자유적립식,24,2.5,2.6
030300,202410,0010378,310001,S,단리,S,정액적립식,36,3.0,3.0
030300,202410,0010378,310001,S,단리,S,정액적립식,24,3.0,3.0
030300,202410,0010378,310001,S,단리,S,정액적립식,12,3.0,3.0
030300,202410,0010378,310001,S,단리,S,정액적립식,6,2.0,2.0
030300,202410,0010378,310004,S,단리,S,정액적립식,6,2.1,2.1
030300,202410,0010378,310004,S,단리,S,정액적립식,12,3.1,3.1
030300,202410,0010378,310004,S,단리,S,정액적립식,24,3.1,3.1
030300,202410,0010378,310004,S,단리,S,정액적립식,36,3.1,3.1
030300,202410,0010378,310009,S,단리,S,정액적립식,6,2.1,2.1
030300,202410,0010378,310009,S,단리,S,정액적립식,12,3.1,3.1
